150	120
190.59	135.79	190.49	177.93	124.30	146.48	120.06	100.93	98.86	128.36	124.72	144.42	141.72	133.92	140.97	164.58	165.31	135.46	126.12	125.87	116.13	179.08	163.08	105.35	120.21	171.64	187.25	160.95	123.05	169.88	173.99	169.43	142.90	101.78	194.79	152.66	106.40	171.27	201.53	130.34	130.07	158.10	159.02	127.64	126.89	160.36	203.00	112.45	111.39	130.41	144.92	134.74	130.32	106.88	173.17	191.29	156.82	136.21	147.21	189.54	103.62	126.20	139.85	198.38	157.59	101.55	153.65	116.25	184.05	95.07	168.96	119.03	142.16	109.05	147.38	156.65	183.55	119.43	173.48	102.98	165.58	194.59	139.04	160.13	168.85	126.63	198.84	108.52	197.46	175.99	120.95	191.87	163.64	176.32	145.56	109.26	159.46	128.31	192.73	113.76	201.67	111.70	119.56	133.74	138.89	165.37	175.61	115.26	110.38	124.19	164.70	120.00	190.53	191.55	110.23	156.79	153.59	164.53	193.75	183.56	112.31	114.08	181.06	101.97	194.67	196.48	185.70	103.64	145.16	181.95	180.42	117.40	115.11	132.95	196.34	138.71	131.08	173.52	146.69	190.24	117.58	126.11	140.78	186.82	183.78	189.44	125.77	107.42	161.82	159.21	
191.65	135.84	190.82	177.47	123.96	146.70	119.98	99.28	99.27	127.40	124.88	142.15	141.61	132.65	141.03	165.51	167.41	133.95	126.06	126.87	115.58	179.65	164.25	104.86	118.51	171.83	188.47	160.24	123.12	169.13	175.62	170.49	145.14	101.36	192.96	154.08	105.76	170.46	203.23	130.14	129.29	158.55	158.02	128.90	127.91	162.63	203.43	113.33	111.06	131.83	145.49	134.20	128.06	106.27	172.70	191.70	156.50	135.81	144.88	188.71	103.68	125.22	139.38	199.20	158.54	100.91	153.02	116.57	183.91	95.04	169.81	121.22	142.02	109.54	146.49	157.88	183.22	117.83	172.33	102.15	164.34	193.50	136.20	160.19	168.05	126.25	198.34	110.51	197.74	176.79	120.38	190.93	164.15	177.22	145.93	109.25	159.81	128.37	194.36	114.08	202.52	111.00	119.24	133.35	138.63	164.28	176.17	115.57	109.89	124.58	163.80	119.86	189.89	191.92	110.53	156.04	153.02	164.97	192.56	183.00	112.58	113.30	181.54	101.71	193.52	196.53	185.90	103.75	145.83	183.56	180.75	119.17	114.59	132.89	196.43	137.68	129.22	173.02	146.61	188.36	118.20	127.64	140.12	187.46	184.39	189.85	127.06	106.67	162.13	162.05	
193.06	137.49	189.88	178.14	124.41	146.04	120.43	100.86	99.16	127.29	123.82	143.31	141.69	133.01	141.48	165.45	167.23	134.97	127.42	127.84	115.55	179.35	165.38	104.56	116.72	171.48	188.54	161.22	123.62	170.13	175.72	170.00	145.05	101.01	191.93	153.17	103.94	171.07	202.67	128.90	127.80	157.54	157.82	128.03	128.66	161.67	203.71	113.71	110.57	131.94	145.56	134.53	127.78	106.20	172.81	192.06	157.69	134.71	144.68	188.22	104.44	125.96	140.27	199.62	158.89	102.06	152.76	116.68	184.12	95.94	169.19	121.85	141.30	109.57	143.74	159.70	183.82	117.07	172.10	102.80	164.21	193.68	135.62	160.99	167.33	127.07	199.42	110.24	198.17	175.98	121.06	192.27	165.69	178.47	145.61	107.83	160.19	128.68	193.54	114.45	202.56	109.97	119.04	133.01	139.20	164.33	176.69	117.49	109.85	122.41	164.41	120.99	190.78	191.57	109.28	156.66	152.92	164.76	193.18	183.92	112.70	114.96	181.57	101.41	192.88	196.04	187.43	105.40	145.45	182.53	177.72	119.06	115.26	132.94	195.95	139.97	129.44	172.67	147.57	187.90	117.86	126.83	139.34	186.19	185.26	190.25	125.69	105.59	162.80	160.72	
194.83	137.54	189.19	178.43	123.80	146.40	118.26	101.12	98.13	128.17	122.74	144.95	141.54	132.93	140.39	165.01	169.93	134.53	127.50	128.45	115.23	179.49	165.50	104.48	117.00	172.59	189.21	159.80	122.91	171.24	174.73	168.88	145.76	101.15	192.82	153.99	102.62	171.40	202.66	129.81	126.37	157.26	158.17	128.27	127.68	161.96	204.15	113.08	110.04	132.79	146.68	134.89	127.79	106.32	173.69	192.30	156.86	133.01	145.33	188.66	103.24	127.16	141.32	199.99	159.01	102.55	150.82	117.44	185.72	95.56	169.73	121.15	141.22	110.36	142.90	159.39	183.27	115.91	171.35	103.07	163.89	192.61	136.45	160.62	167.94	127.37	199.52	110.31	199.16	176.04	119.46	192.00	164.46	178.92	146.64	107.59	160.69	130.48	192.74	112.53	202.04	110.47	117.51	132.16	138.51	163.78	177.20	117.53	107.89	121.59	165.17	120.82	191.43	191.67	109.03	154.80	153.13	165.44	192.52	184.03	111.14	114.64	181.87	101.51	192.18	195.28	186.71	105.55	144.03	182.95	179.02	119.50	114.15	132.43	196.63	138.28	129.07	174.04	147.17	187.93	118.34	127.21	140.51	186.43	184.70	188.81	124.15	105.15	162.37	160.98	
194.16	139.04	188.89	179.28	123.17	145.67	118.25	100.55	96.71	127.49	121.79	144.09	141.12	131.73	140.47	164.10	171.56	134.39	126.99	126.37	114.33	179.00	165.72	105.07	117.69	173.07	190.00	159.98	123.99	171.84	174.44	168.19	145.29	100.63	190.94	153.21	102.43	171.35	202.83	129.11	126.66	156.80	158.45	126.27	126.45	164.52	203.81	114.64	108.35	134.00	148.05	134.95	127.23	108.04	175.40	191.06	155.81	133.70	145.02	187.81	103.47	127.05	141.56	201.51	157.84	101.91	152.65	117.40	186.34	95.98	170.01	120.66	140.23	108.60	142.19	159.56	183.93	115.96	169.66	103.82	165.44	193.94	136.88	162.67	168.30	127.23	199.13	109.60	199.53	174.84	118.57	191.85	163.27	179.39	148.13	108.41	160.81	128.68	193.18	110.82	202.47	111.63	117.15	132.42	139.09	163.85	177.09	116.47	107.91	122.31	164.51	119.99	190.59	191.02	108.70	154.70	152.17	164.52	192.63	184.54	110.45	113.40	180.77	102.23	192.81	195.68	188.63	105.78	146.27	182.80	178.28	119.79	113.13	131.87	196.44	139.28	129.12	174.82	147.34	187.52	118.19	126.71	140.39	187.05	184.94	188.21	124.85	105.72	162.75	162.00	
194.44	139.12	190.24	180.97	125.92	145.27	118.42	101.23	97.21	127.80	123.47	143.58	140.93	129.58	139.47	164.58	170.43	133.78	126.75	126.98	114.97	177.65	166.45	104.51	114.61	172.55	191.04	161.57	125.37	171.72	174.77	169.46	145.72	100.80	191.56	152.75	101.73	169.76	202.26	129.55	129.38	155.36	156.67	125.90	124.98	164.08	204.02	113.99	108.34	134.46	147.37	134.02	126.05	108.68	175.00	192.72	156.03	132.91	146.59	187.35	103.18	126.23	141.02	201.55	158.87	103.23	151.86	118.57	188.73	96.44	170.31	120.92	138.73	109.26	142.57	157.83	184.44	117.87	170.81	102.86	165.15	193.50	136.12	164.00	168.48	126.07	199.44	109.25	199.10	175.53	117.90	192.24	164.08	178.27	147.71	107.78	159.08	127.98	192.26	111.03	202.45	113.66	118.60	132.38	138.08	164.52	177.79	116.63	109.45	122.21	165.20	120.53	190.41	191.43	108.00	153.63	151.73	166.05	190.00	184.79	110.87	113.01	180.51	102.94	194.65	195.95	187.73	106.98	146.12	182.52	176.80	118.28	112.70	132.13	194.46	140.14	128.11	174.34	147.71	188.61	118.23	126.64	139.68	187.27	184.41	187.76	125.24	104.45	162.04	162.25	
193.91	140.12	190.73	181.00	124.79	147.51	118.84	101.01	96.77	126.89	124.77	143.79	141.26	127.75	140.38	163.46	170.97	133.07	126.59	127.14	114.25	176.80	166.99	102.80	114.49	173.29	191.86	161.91	126.84	172.15	175.55	169.71	147.25	100.00	191.91	152.12	101.13	170.72	200.12	128.73	129.79	155.03	155.89	124.94	123.58	165.35	204.63	114.30	108.45	134.93	148.03	134.47	125.17	106.08	176.03	193.39	157.76	131.53	146.76	186.45	100.94	126.89	139.82	202.28	159.48	104.37	150.33	117.59	190.31	95.23	172.67	119.50	140.01	109.89	142.87	158.61	185.34	120.22	170.67	103.01	165.06	193.11	137.86	163.72	168.01	126.22	201.50	109.12	200.43	174.88	118.87	191.96	164.17	179.73	147.75	108.20	158.99	128.44	192.50	110.28	202.06	114.46	120.72	131.62	135.74	165.34	178.39	116.96	109.59	122.56	167.73	121.16	189.53	191.16	107.90	155.72	150.94	165.47	189.67	186.33	109.89	112.35	183.46	103.87	195.59	195.27	186.82	105.85	146.44	183.34	178.37	117.87	112.45	132.57	193.53	140.79	129.24	173.57	147.44	188.35	118.38	126.71	140.78	186.64	185.64	188.49	125.23	102.88	162.29	163.68	
195.49	140.67	190.51	181.65	125.14	146.34	118.17	100.43	95.74	125.79	124.45	144.14	141.37	127.80	142.81	163.23	170.04	132.78	128.79	126.01	112.27	177.01	166.52	104.06	114.09	172.82	192.73	162.29	127.89	172.25	175.38	168.23	147.06	98.33	191.75	151.83	101.89	170.89	199.60	128.66	128.64	155.75	154.26	125.25	122.97	164.76	204.42	115.73	109.80	133.90	148.00	133.86	125.63	107.49	176.18	194.67	157.29	131.34	146.27	186.66	100.10	125.63	139.62	203.13	158.95	105.25	150.29	117.35	191.76	95.36	172.54	118.89	139.65	109.96	143.52	157.57	185.12	120.11	170.07	104.27	165.30	191.53	137.38	163.54	168.41	126.68	201.24	108.10	202.77	174.13	121.31	193.39	165.44	179.50	147.51	107.66	158.07	129.81	192.91	111.66	201.28	114.71	122.01	132.08	136.36	165.70	177.21	116.16	108.63	120.53	167.60	121.90	189.64	192.31	108.51	154.90	151.48	165.18	189.37	185.67	106.08	113.66	185.06	104.14	197.20	196.00	187.55	107.18	146.67	182.93	178.05	116.32	110.73	131.93	192.42	141.01	129.50	173.87	148.03	186.55	119.85	125.51	141.76	186.75	185.38	189.08	125.59	101.87	162.17	163.43	
198.17	140.67	190.90	180.65	125.19	147.08	117.02	100.17	93.16	126.65	124.33	146.76	138.46	126.88	143.43	163.14	171.10	133.47	129.55	125.25	112.20	175.60	166.28	103.59	114.87	173.15	193.33	163.90	129.34	173.81	175.47	170.47	148.30	98.42	191.26	152.07	102.92	171.97	198.88	129.00	128.18	153.82	154.27	124.59	122.89	165.55	204.73	117.04	109.46	134.66	147.82	135.01	124.73	107.52	176.62	195.20	155.81	131.08	146.56	186.94	101.69	126.76	139.14	203.09	159.22	105.55	150.59	116.67	190.33	94.43	173.30	118.70	138.62	110.40	142.56	157.65	184.79	120.58	170.50	105.01	163.13	191.90	135.97	164.41	169.02	125.64	200.62	107.54	203.15	175.69	119.94	193.22	163.29	180.72	147.58	105.52	156.55	130.55	194.31	113.68	202.48	114.86	122.27	133.39	135.27	164.66	177.85	115.25	108.53	119.62	167.10	123.00	189.21	190.50	109.94	154.21	150.81	164.30	187.46	186.88	107.13	112.14	184.86	105.78	196.13	194.20	188.63	106.28	147.77	183.10	178.63	117.28	109.79	130.80	191.09	141.45	130.49	175.28	147.47	188.25	120.00	124.34	141.42	187.78	186.02	189.69	123.71	101.22	161.17	163.92	
196.97	140.83	191.84	180.59	125.16	146.92	116.02	101.57	93.50	126.87	124.54	146.80	138.69	126.92	143.57	164.57	171.69	133.39	128.88	126.51	111.78	174.21	167.16	105.26	115.70	173.39	192.14	163.91	128.26	171.92	177.50	168.77	148.45	101.59	190.88	151.63	104.30	173.25	198.28	130.99	127.27	154.29	152.75	125.64	123.95	166.27	205.15	118.46	110.92	135.09	148.36	135.05	124.97	107.03	177.78	196.13	156.00	132.25	146.80	187.52	101.18	127.67	140.09	202.61	159.91	106.39	151.15	118.63	191.12	94.52	173.55	117.72	137.33	110.67	143.05	156.42	184.15	119.33	170.71	103.78	162.67	192.30	136.62	163.49	168.46	125.04	201.84	106.52	203.16	175.56	120.76	193.40	162.75	179.48	146.44	105.63	157.22	130.08	192.81	113.93	201.65	113.45	122.06	133.51	134.57	166.64	178.11	115.17	108.99	120.65	168.27	123.65	189.73	190.04	110.46	154.21	150.64	163.33	187.62	186.02	107.35	112.70	184.26	105.80	195.68	194.61	188.50	107.16	147.45	185.04	178.75	118.27	109.14	130.63	191.68	140.47	130.08	174.62	146.70	188.22	119.93	124.35	142.54	187.03	185.25	189.36	122.84	102.26	161.07	164.21	
195.94	138.85	192.19	180.27	124.53	148.14	116.23	100.17	93.00	126.02	126.49	148.28	140.01	127.82	143.27	164.01	171.10	136.01	128.40	127.63	111.32	173.50	166.15	105.69	115.69	172.69	194.79	164.19	126.76	172.41	175.77	169.29	147.79	99.99	189.43	152.05	104.53	173.10	199.25	131.93	127.08	155.41	152.88	127.57	121.85	166.00	205.15	118.74	110.17	134.43	149.91	135.45	126.18	107.78	177.86	199.10	155.02	131.95	145.42	189.01	101.55	129.36	140.69	202.06	159.25	106.60	152.09	119.76	190.44	94.77	175.78	117.04	137.19	109.83	144.35	156.78	183.16	118.36	169.51	103.32	162.11	193.65	133.47	165.64	167.37	125.52	201.94	105.44	203.44	175.21	119.13	194.41	164.81	178.64	147.38	106.08	156.08	128.72	192.24	115.45	200.39	112.72	121.52	133.18	134.22	166.53	177.77	113.73	109.69	123.03	167.24	124.92	190.10	191.33	110.76	154.21	150.16	164.21	187.04	185.29	107.32	112.51	184.29	104.92	195.16	194.63	187.41	108.60	146.72	184.43	178.82	119.31	109.36	130.40	192.36	140.63	129.69	172.98	148.29	187.71	119.86	122.97	142.43	185.79	185.45	189.88	122.07	103.38	161.99	165.34	
196.19	139.44	191.47	181.41	125.29	149.17	115.52	101.75	91.77	125.95	128.10	148.10	138.54	127.75	142.51	163.96	170.80	135.57	129.85	127.70	111.57	172.94	167.47	106.70	114.95	172.64	194.42	165.56	126.75	172.80	175.00	169.15	148.41	100.02	190.53	151.37	104.34	173.24	198.25	131.32	128.17	154.71	152.40	127.57	119.87	167.05	202.78	119.69	110.25	134.06	149.02	139.28	126.81	109.43	178.81	200.72	154.69	129.78	144.88	189.06	101.17	128.96	141.08	203.11	159.96	107.13	153.21	119.59	192.79	92.96	177.74	116.83	137.18	109.06	142.98	158.51	184.31	118.49	169.05	102.26	161.75	194.33	134.10	165.33	165.93	125.83	201.57	106.59	202.17	175.03	119.84	195.53	164.47	176.88	146.66	105.20	156.05	130.40	192.46	115.52	200.35	113.38	121.13	134.40	137.02	166.50	177.97	113.78	109.77	122.33	166.79	125.42	190.27	191.77	110.49	153.54	150.40	163.55	188.18	185.39	106.45	112.10	185.38	104.29	194.36	195.22	186.97	107.65	148.09	185.69	178.99	120.85	109.84	131.76	193.62	142.01	128.62	175.64	146.69	188.22	118.89	122.59	144.09	184.66	183.34	189.59	122.91	102.44	162.32	165.13	
194.83	139.56	190.54	180.68	125.48	148.26	114.30	100.36	91.38	124.74	129.06	148.79	138.62	126.65	143.59	164.74	170.30	135.91	130.18	128.45	112.99	172.36	168.16	106.54	112.71	170.80	194.93	165.46	125.99	172.96	174.58	167.39	148.85	98.29	192.13	152.19	104.81	173.79	197.65	130.96	127.59	155.44	152.36	127.07	120.68	165.05	204.24	121.90	109.42	131.83	150.35	140.07	127.27	109.13	178.02	200.69	156.16	130.43	143.62	188.80	101.54	129.23	140.63	202.52	159.65	106.01	154.85	120.37	192.07	92.62	177.71	116.37	137.62	110.19	143.90	160.20	181.75	118.67	168.43	101.38	161.82	195.10	133.80	165.37	164.81	127.43	202.52	106.69	202.26	175.75	120.91	196.37	164.37	177.74	148.92	104.91	156.07	130.70	192.85	115.25	201.71	114.78	122.00	133.65	137.26	165.45	177.07	114.69	110.14	122.15	166.39	126.00	191.37	192.18	110.54	153.39	150.77	161.65	189.90	185.30	106.38	114.21	185.63	104.73	193.64	193.51	189.23	108.23	148.91	184.91	178.38	119.81	108.99	132.00	192.39	142.09	129.17	175.47	146.87	187.26	117.53	122.66	144.26	185.04	183.73	188.33	122.75	102.80	161.91	165.19	
