43.67	38.96
47.05	73.97
97.92	9.15
62.47	86.31
92.15	16.23
74.84	6.41
61.65	48.16
70.04	4.65
93.39	42.41
2.63	7.82
20.53	42.69
11.03	89.37
23.78	50.86
27.31	22.29
91.57	3.17
22.15	27.91
24.21	82.58
4.88	95.06
67.39	48.05
15.70	30.39
91.65	99.34
8.21	67.32
14.54	77.14
50.21	80.66
14.02	67.09
40.59	85.48
25.08	55.80
44.73	30.54
82.21	31.79
26.81	40.61
75.68	70.89
14.05	54.76
48.66	42.39
12.15	59.70
16.65	34.74
58.93	47.04
26.99	51.74
34.37	68.83
86.38	2.84
54.70	72.73
97.84	58.78
96.76	41.74
72.53	37.25
25.11	64.88
2.28	24.22
17.57	55.33
98.46	40.19
20.38	99.77
80.86	62.91
32.67	91.59
74.42	50.95
65.05	10.98
82.21	40.66
6.35	26.03
42.83	98.95
94.28	15.16
81.77	81.77
79.99	85.53
47.65	77.97
48.89	55.74
67.41	32.02
60.61	6.33
18.25	62.10
44.02	37.27
20.99	5.73
73.74	50.67
37.45	51.39
56.88	96.86
9.36	9.80
60.86	8.41
20.63	80.37
81.10	67.09
70.96	11.59
26.29	91.26
96.09	91.08
80.57	46.21
63.82	77.31
67.17	83.57
85.75	53.58
92.24	54.11
43.96	73.53
92.40	30.73
47.22	97.46
41.89	37.49
32.67	88.01
12.76	73.14
47.92	94.66
53.57	3.84
32.24	30.38
76.32	38.10
95.07	48.30
33.01	92.43
37.27	92.94
3.57	32.12
91.35	9.82
34.71	72.11
78.15	49.37
49.82	48.62
52.97	84.78
15.11	3.45
74.36	21.75
37.45	5.77
4.94	4.18
84.48	88.70
15.97	93.84
80.42	28.31
62.06	20.57
10.76	47.25
50.72	94.16
26.47	60.49
65.77	78.77
51.95	41.96
27.47	62.29
80.12	69.79
11.81	79.49
21.52	68.34
74.68	44.93
4.36	15.14
89.92	3.59
61.67	3.10
17.07	90.79
97.72	22.14
17.72	95.31
90.62	71.74
55.90	34.54
97.05	42.49
76.49	88.04
93.38	16.23
86.85	24.73
21.92	16.69
81.75	42.86
7.65	95.65
77.96	23.56
18.38	23.97
25.50	93.50
16.73	32.38
1.77	34.01
87.11	24.30
68.32	1.69
64.31	34.09
35.79	20.12
28.07	77.26
73.08	67.69
48.48	25.63
25.25	4.37
85.94	32.73
51.64	68.03
2.75	42.92
17.95	36.37
49.86	87.66
47.75	40.07
18.92	44.66
92.07	47.28
36.60	84.75
66.13	40.62
55.77	1.52
96.78	15.81
49.79	92.08
48.08	50.35
27.33	53.82
59.48	83.41
62.06	19.08
84.18	24.62
89.76	76.87
10.27	71.72
64.14	53.03
26.32	71.21
55.54	74.38
63.50	24.39
73.38	31.93
40.94	21.92
68.64	72.24
8.86	42.27
47.43	43.17
68.77	61.64
37.84	83.20
24.76	6.11
3.11	97.96
98.70	19.31
58.10	11.24
10.56	90.76
54.74	30.98
10.99	51.12
95.44	44.37
96.37	54.88
99.13	6.03
52.73	29.49
58.58	21.98
72.91	44.82
55.90	57.22
16.54	58.19
75.50	27.90
32.97	98.23
31.27	75.06
31.92	51.56
56.11	37.13
98.54	85.72
91.12	15.31
33.06	25.65
49.70	86.26
36.64	81.20
75.63	54.44
43.68	23.16
98.44	87.75
49.23	67.41
41.62	27.48
86.49	72.95
35.61	18.82
67.27	5.73
15.68	31.13
2.25	50.43
36.90	29.18
9.04	2.84
19.19	92.46
37.92	3.42
7.99	72.83
69.89	37.20
97.72	29.07
81.32	4.76
4.87	42.94
30.10	39.56
45.40	23.64
61.93	75.61
85.38	77.65
23.44	68.11
76.88	7.49
38.25	77.78
70.40	72.91
10.86	77.37
18.23	90.83
10.82	94.90
77.65	63.21
61.81	84.29
81.94	75.05
21.02	64.46
1.90	74.11
46.17	18.57
41.28	24.15
47.62	36.16
85.88	98.10
35.79	2.29
65.81	31.21
78.73	44.73
21.78	18.14
64.40	95.38
46.55	4.33
12.20	63.29
72.99	31.93
44.99	24.12
62.43	92.65
74.87	42.48
7.29	38.30
92.70	36.80
12.99	93.85
27.02	15.95
4.66	45.83
70.44	60.49
10.63	30.30
38.43	1.61
22.67	93.43
42.47	46.63
93.66	63.31
70.68	64.60
59.35	16.48
57.97	13.86
79.19	42.45
45.64	98.90
21.83	77.22
53.06	72.99
35.05	94.35
81.61	69.47
52.35	21.55
84.37	66.00
87.00	37.20
37.51	44.38
14.49	6.17
99.34	7.43
47.59	87.70
79.38	43.93
80.97	31.75
44.85	92.12
93.29	78.58
66.78	1.54
18.47	87.21
68.39	3.09
33.98	95.15
84.25	87.26
57.02	1.49
5.48	62.48
88.53	22.23
79.50	12.46
67.77	75.49
23.33	75.67
2.86	56.60
77.16	96.45
39.98	95.99
60.49	93.42
19.45	27.79
3.35	9.23
48.42	18.12
91.61	38.03
70.75	26.13
91.98	56.56
73.57	87.46
91.31	51.78
8.78	1.26
70.73	20.87
3.67	94.91
11.90	69.31
73.55	24.66
87.90	1.09
89.51	27.28
38.46	32.73
28.16	87.93
29.34	41.02
78.80	37.18
78.97	10.28
27.43	39.36
88.67	90.53
54.76	68.84
36.65	44.90
90.29	61.87
93.11	85.65
61.56	87.13
68.71	20.40
5.17	67.58
11.01	80.93
86.68	21.20
20.07	2.14
76.22	15.79
26.16	30.40
49.67	40.43
11.79	38.98
11.84	20.37
23.92	96.29
93.40	93.62
90.42	59.20
56.36	23.28
18.80	84.99
65.11	70.79
43.38	4.59
17.65	46.45
83.72	12.96
30.55	91.86
41.86	97.16
80.59	35.63
73.73	76.72
65.90	59.01
90.36	82.35
42.89	75.51
28.65	61.69
4.98	17.67
53.60	31.98
2.98	81.97
29.86	29.16
5.74	33.18
58.40	25.86
87.23	54.10
54.66	81.53
42.97	56.28
78.42	58.08
78.60	8.32
83.25	25.94
64.59	6.42
14.69	20.30
28.73	68.19
36.35	36.50
81.83	91.10
19.61	86.12
38.61	7.14
66.98	62.68
72.98	92.90
22.66	22.66
40.77	3.03
8.02	45.84
5.65	33.87
61.69	51.14
40.86	29.48
14.72	43.05
93.32	74.91
54.49	6.18
77.22	25.77
44.64	83.01
16.21	61.65
8.31	1.11
66.99	9.04
39.71	40.73
74.49	20.02
49.58	22.81
12.75	55.87
34.23	20.61
46.85	44.58
54.74	5.00
17.74	46.08
76.17	69.38
82.04	81.08
81.66	90.70
27.54	2.65
79.99	64.00
65.67	69.57
25.60	72.65
82.43	11.07
66.76	14.13
41.63	6.25
79.99	97.68
88.54	25.62
52.89	50.18
17.90	25.60
72.88	15.00
52.70	48.55
67.11	3.51
19.93	67.51
16.13	72.03
36.21	88.45
28.86	41.75
29.66	39.30
47.43	49.74
28.04	73.61
21.92	49.98
41.15	23.28
7.22	2.07
6.33	99.77
62.89	46.65
67.66	29.77
91.61	91.15
81.03	93.50
81.28	14.64
77.16	80.52
59.46	44.14
58.08	99.39
62.50	2.77
21.95	36.38
86.62	24.30
59.69	76.02
7.05	12.75
83.20	5.61
36.15	70.50
35.13	14.68
21.19	64.67
49.23	37.33
29.39	91.40
53.32	76.33
22.62	57.72
43.52	16.91
20.64	95.02
97.80	60.40
9.77	67.30
24.07	78.08
65.11	21.19
98.11	59.21
84.63	14.26
29.40	49.34
20.77	31.83
29.57	29.58
10.21	74.18
47.35	38.64
10.02	88.42
55.18	86.23
24.52	66.07
56.67	72.45
36.03	39.60
81.57	43.00
80.84	25.92
6.96	20.35
5.62	71.55
19.16	60.01
91.20	70.20
43.95	59.92
90.08	13.59
83.48	53.84
95.30	42.55
9.01	81.11
31.48	32.75
83.51	80.55
41.79	89.43
58.54	54.09
16.65	70.55
38.46	50.29
63.39	50.53
78.51	78.38
16.51	23.16
26.55	88.39
73.96	54.38
68.97	63.89
1.19	38.77
97.04	84.96
33.08	73.71
26.81	5.12
93.72	70.32
64.92	82.08
22.96	66.96
14.91	67.96
14.32	4.32
23.72	41.90
42.44	49.13
34.06	33.89
59.68	29.80
63.27	43.48
76.81	95.79
70.75	87.31
61.38	84.12
70.04	72.06
86.52	5.93
88.37	47.77
53.47	7.67
22.64	97.48
18.09	96.69
46.33	75.81
13.52	54.96
77.80	58.70
2.41	36.44
25.07	55.15
63.86	3.22
55.04	72.21
29.21	27.91
22.74	53.83
41.18	35.26
34.61	1.89
4.65	1.90
57.13	12.05
25.00	2.34
97.97	62.67
6.01	14.96
22.23	98.39
51.54	42.78
13.76	99.05
9.53	69.83
41.44	71.14
67.81	82.96
64.52	29.18
75.02	58.98
60.78	40.18
35.35	6.54
74.73	97.68
52.77	40.10
16.87	10.83
14.18	75.27
64.17	59.70
50.13	62.26
25.75	20.44
95.47	80.26
61.00	96.47
58.58	51.88
92.93	28.85
12.67	60.69
5.75	53.22
29.44	50.01
19.01	32.77
90.44	6.27
27.39	75.03
57.68	74.69
34.55	82.15
47.83	53.65
48.47	47.60
91.39	47.74
80.53	94.72
17.22	76.83
49.49	33.59
24.49	62.01
72.49	52.23
6.76	96.27
36.38	83.56
13.11	13.02
7.75	49.62
4.28	74.51
94.78	14.43
52.38	61.72
35.45	35.53
34.38	18.21
21.18	20.00
57.70	88.48
8.74	26.61
64.68	35.96
7.14	57.49
79.02	17.87
52.33	64.87
74.13	76.60
27.82	95.16
78.95	3.80
1.80	26.44
7.73	25.24
33.81	19.79
79.47	43.63
90.76	86.48
40.58	5.60
22.91	58.95
41.70	24.82
79.26	86.18
27.65	26.81
26.01	85.29
91.10	27.73
24.57	84.94
2.57	19.83
69.89	52.29
47.56	68.94
31.90	76.08
99.92	77.37
24.64	1.85
44.67	78.39
12.25	31.47
1.67	94.42
24.43	44.93
5.66	72.09
39.31	40.56
31.66	50.78
87.24	50.07
95.78	37.03
12.41	48.82
30.97	89.23
45.24	26.57
32.11	57.07
24.21	76.59
34.53	19.71
9.37	74.60
32.41	86.96
87.85	29.66
30.31	15.29
81.88	46.61
56.13	6.28
2.20	46.25
95.96	64.05
91.05	86.03
62.16	8.42
35.78	5.69
41.43	86.12
34.17	49.91
21.02	99.23
87.19	84.01
20.14	58.06
63.05	22.72
59.77	63.90
3.64	42.52
77.43	29.59
57.37	21.47
32.94	69.55
84.77	3.56
55.94	55.23
6.51	2.48
22.07	2.78
57.27	68.68
44.88	91.49
25.94	13.89
72.09	9.07
28.60	4.98
6.48	31.94
60.26	9.55
76.07	53.93
72.57	26.86
26.07	73.95
79.29	59.11
19.81	82.52
17.20	27.89
74.92	92.52
28.11	44.76
82.27	64.74
43.30	92.67
89.62	36.36
78.13	10.74
32.20	44.06
64.20	12.11
16.42	43.40
43.87	65.34
81.81	15.27
15.24	90.87
95.21	19.48
85.27	7.09
70.06	81.16
35.05	79.63
47.43	74.98
31.18	2.92
9.73	26.14
57.22	81.74
87.85	86.39
43.79	88.43
58.43	28.74
70.99	8.96
5.26	83.07
49.27	73.26
15.66	37.78
71.25	33.16
93.20	86.97
14.90	83.47
55.84	97.95
62.96	72.34
70.33	98.85
32.31	82.51
57.19	18.88
38.46	22.71
52.72	37.87
66.11	14.78
87.87	18.97
21.26	59.50
85.41	92.89
33.54	75.43
6.13	24.73
58.85	43.61
47.64	35.24
92.29	13.50
15.67	24.25
8.89	44.22
18.90	58.79
16.47	79.68
33.65	23.30
28.96	73.73
56.65	89.31
56.96	2.94
99.88	32.47
43.98	14.81
2.85	56.72
81.27	69.77
25.86	3.63
71.84	46.23
85.12	85.59
5.90	11.86
89.99	96.32
99.43	54.47
4.52	49.40
15.73	8.01
28.19	63.31
29.36	92.21
56.85	78.57
34.72	94.08
36.56	81.30
60.15	34.69
7.54	79.76
17.57	56.22
28.65	87.04
57.18	21.50
53.77	56.81
14.12	40.79
74.41	57.20
67.79	48.25
62.80	44.09
79.75	19.28
82.06	34.50
54.08	43.29
79.66	88.97
84.80	82.64
19.89	28.71
68.22	17.24
33.33	41.76
27.43	22.56
2.47	18.96
9.10	28.73
96.37	91.64
50.60	55.86
97.74	24.44
64.91	57.15
56.87	17.52
9.61	11.98
8.34	2.47
19.65	75.16
99.12	79.11
28.19	19.08
52.21	32.29
45.33	49.75
19.81	20.49
