100	1000
159.44	190.05	111.11	157.29	158.51	157.29	163.93	160.77	116.31	134.32	167.05	110.22	141.85	117.02	164.99	144.63	153.62	126.85	143.31	107.21	150.96	135.18	181.70	111.48	174.36	129.18	109.40	99.82	180.74	112.71	137.82	105.11	105.58	160.61	175.96	149.17	182.80	162.00	179.28	134.49	183.08	160.51	163.17	128.76	130.87	127.85	175.00	118.39	143.09	167.34	157.75	111.96	200.31	150.76	172.34	190.08	170.18	155.70	179.36	127.17	103.57	125.60	198.66	125.39	192.61	151.42	158.27	103.25	152.01	155.09	191.00	155.74	122.15	127.00	189.42	110.79	144.35	125.82	194.41	188.59	189.12	168.09	181.22	181.49	161.53	185.20	202.32	112.74	150.66	107.41	147.45	195.70	110.83	112.16	109.34	185.34	121.76	136.52	124.99	160.11	
159.05	189.29	111.25	154.64	159.19	158.60	163.76	161.31	115.19	133.31	167.96	110.21	142.02	117.88	163.66	144.92	154.24	127.54	142.17	106.90	149.63	135.36	181.76	111.31	176.29	129.57	109.59	99.23	181.39	113.24	137.94	104.46	105.87	160.48	175.86	149.44	184.64	162.27	180.75	136.59	182.20	160.99	162.17	129.07	129.67	127.97	173.61	117.58	141.72	168.99	157.24	111.39	201.18	150.68	171.19	188.78	169.77	157.25	179.23	127.99	103.93	127.68	198.65	126.65	192.71	151.60	158.40	104.93	150.70	154.90	191.73	154.75	123.08	126.90	188.16	108.84	143.83	125.13	192.90	188.22	189.60	167.85	181.42	181.25	160.36	185.40	204.23	111.79	147.93	107.02	147.59	195.73	109.89	110.62	108.50	186.43	120.63	137.14	124.29	158.51	
157.63	189.81	110.26	155.36	160.58	156.85	163.34	161.36	114.92	131.70	168.86	111.44	141.95	116.76	163.03	147.39	153.03	126.08	142.48	107.96	150.00	135.53	182.66	112.20	176.59	129.17	108.81	98.70	181.12	113.26	137.58	103.98	104.44	161.55	176.52	148.35	184.39	162.38	178.12	134.37	181.85	161.34	162.63	130.24	128.54	127.32	173.77	118.44	142.78	168.73	156.31	110.34	200.15	152.09	169.48	187.51	169.60	156.50	178.72	127.83	103.71	128.28	198.66	127.09	193.37	152.83	158.22	106.52	148.70	155.73	192.43	153.62	123.67	126.07	187.57	109.40	142.64	125.01	192.63	189.13	189.49	169.66	182.57	180.21	160.76	185.82	206.63	110.83	146.84	107.86	147.47	197.82	111.62	111.72	110.24	186.82	121.58	136.38	126.75	159.18	
156.04	189.43	109.49	153.74	159.12	158.07	163.88	161.94	114.18	130.03	168.55	112.17	141.97	117.38	162.36	147.87	152.69	126.64	141.64	109.20	150.74	136.24	183.06	113.10	176.54	129.29	108.85	96.87	180.92	112.89	137.55	105.12	102.95	160.69	176.71	148.62	187.67	161.38	178.19	133.89	182.04	159.50	162.94	127.84	128.78	128.24	171.24	118.67	142.40	169.40	155.43	111.48	199.09	152.04	169.21	187.07	171.73	154.15	180.92	127.59	102.34	126.39	199.29	127.66	192.73	152.92	158.41	105.27	148.47	156.19	189.49	152.97	123.87	126.33	186.63	109.28	139.98	124.40	194.87	188.79	187.72	169.30	182.55	177.97	160.62	184.90	207.96	111.31	145.60	108.03	147.71	197.22	110.90	112.65	110.73	184.39	120.62	136.21	126.51	158.14	
156.29	188.34	108.70	153.38	158.62	157.63	164.72	162.21	114.11	129.94	166.84	112.95	143.07	118.24	161.53	149.54	152.45	127.57	139.91	108.82	150.85	137.02	184.55	113.20	178.05	129.51	108.74	97.11	182.29	112.62	138.45	104.03	102.15	160.62	177.66	149.53	187.45	161.32	177.32	134.10	182.12	159.63	163.28	125.52	127.30	127.11	169.86	118.97	143.33	169.99	155.83	111.39	200.23	152.52	169.21	186.30	172.48	154.15	181.09	128.56	101.43	126.81	199.76	127.53	193.55	153.96	159.40	106.60	146.44	155.38	189.16	153.46	125.73	126.97	187.20	109.25	138.56	124.71	195.76	189.28	186.84	168.02	183.10	177.64	160.65	185.79	209.27	112.03	145.92	107.68	148.63	198.03	111.19	113.94	109.96	184.12	119.80	134.22	127.76	157.33	
154.38	187.19	107.79	151.96	157.72	158.78	164.73	162.62	113.58	129.42	166.51	112.47	141.91	120.02	161.47	149.14	152.47	126.93	140.86	109.31	149.90	137.28	185.35	111.75	176.94	129.67	107.89	96.58	182.63	113.95	136.37	103.33	101.50	159.94	178.17	149.90	186.81	161.72	177.38	131.96	181.50	161.10	163.21	126.15	129.08	127.35	169.96	117.23	144.15	168.95	158.36	109.01	199.05	151.62	171.00	185.38	172.27	155.17	184.12	127.84	102.07	128.69	198.62	126.34	194.20	153.12	159.53	104.18	144.35	154.15	188.76	151.52	124.34	125.44	187.37	107.19	137.18	124.96	192.82	188.48	187.05	167.16	183.32	177.35	162.34	184.64	207.86	110.71	147.09	108.30	149.98	198.93	111.27	114.52	110.46	184.39	119.94	134.37	126.78	155.77	
154.35	188.64	106.43	152.04	158.03	157.33	164.09	164.74	112.53	129.23	166.65	113.64	141.78	118.61	160.54	146.07	154.11	126.30	141.94	110.13	150.19	137.31	186.88	111.89	175.65	130.57	108.50	96.30	182.03	112.95	136.37	101.87	101.73	160.68	178.92	148.94	186.45	162.22	176.78	132.71	181.57	160.08	164.06	126.79	130.87	127.61	170.39	117.84	144.34	168.42	160.10	108.31	199.75	153.57	172.05	185.96	171.78	154.85	183.37	127.15	101.81	127.40	198.27	125.85	194.31	153.48	156.88	104.59	144.84	154.65	189.13	152.83	122.91	124.72	186.90	107.28	137.14	124.40	193.11	190.40	188.01	168.10	182.79	176.58	163.23	185.50	207.24	108.96	145.65	107.25	149.81	197.69	112.84	115.27	110.83	184.85	119.98	134.66	127.86	156.49	
155.81	187.19	107.41	151.70	159.67	156.91	164.58	165.97	113.82	130.11	168.35	113.81	141.68	117.62	160.33	145.59	154.55	127.02	141.00	107.78	149.07	137.04	186.60	112.01	174.75	130.35	108.65	96.82	181.91	113.87	137.27	100.10	101.06	158.96	179.12	148.81	186.31	164.35	176.73	131.76	180.94	161.07	165.83	126.69	132.00	126.98	172.00	118.25	144.51	169.03	159.08	107.14	199.87	153.12	170.92	183.36	171.65	152.92	183.53	126.65	101.02	127.16	198.46	126.25	195.62	155.37	158.86	106.65	143.00	155.71	189.61	153.04	122.74	125.84	187.58	107.15	136.84	124.13	192.16	190.98	187.78	166.84	181.94	177.46	163.09	184.65	207.73	108.96	145.37	109.02	151.38	197.49	112.74	115.63	110.54	184.18	119.43	136.06	129.34	156.40	
157.23	187.62	106.26	152.00	159.97	156.14	165.15	166.18	114.11	130.09	168.06	113.30	143.73	116.95	159.09	145.90	154.27	127.50	141.36	107.43	149.50	138.06	188.17	113.42	175.52	130.75	109.44	98.78	183.53	114.09	135.76	100.37	100.39	158.06	179.40	150.29	185.18	162.31	175.34	132.42	181.33	160.09	165.59	127.07	132.27	127.72	172.66	117.27	142.59	168.26	158.08	106.09	199.28	153.04	169.65	183.17	170.41	154.17	184.89	125.61	100.62	127.84	199.50	124.97	196.69	156.31	156.99	106.52	142.29	155.74	190.80	153.34	122.24	123.70	186.75	106.09	137.55	122.66	190.43	191.32	186.40	167.74	183.32	176.38	164.51	183.87	207.96	107.74	145.06	107.85	152.21	198.15	111.73	115.24	109.25	183.66	120.78	136.58	131.17	157.42	
156.60	187.48	104.57	152.31	161.13	156.28	164.75	166.25	114.55	129.97	166.26	112.60	142.99	115.44	158.83	143.74	154.24	129.59	141.74	108.48	147.57	137.84	187.68	111.67	174.79	130.10	109.71	98.71	184.14	115.53	135.48	99.70	101.71	156.42	179.81	149.53	183.50	163.44	175.53	130.14	180.89	160.89	166.09	126.78	132.40	129.55	171.59	116.98	142.07	168.76	157.11	106.44	198.83	152.52	170.00	184.46	170.54	153.23	184.83	126.10	100.22	128.37	200.34	126.16	197.12	157.28	156.87	106.67	141.44	155.02	192.20	153.32	121.60	124.39	186.46	104.54	138.10	121.91	189.29	191.49	186.24	167.81	182.69	176.23	162.64	183.20	208.27	108.92	144.26	107.81	152.29	199.75	112.21	116.24	107.81	183.69	119.02	136.17	130.12	157.41	
157.32	187.27	104.33	152.29	160.73	154.79	162.79	166.25	114.04	129.22	165.02	112.98	143.20	114.90	160.35	144.33	154.12	129.02	142.62	108.92	148.54	138.89	186.32	111.14	173.31	129.65	110.82	98.89	184.42	116.88	135.25	100.04	101.88	156.77	180.06	149.05	182.22	163.62	174.95	130.67	178.78	160.85	165.87	126.78	132.39	129.87	172.28	116.91	141.76	168.49	156.58	105.16	198.62	152.80	170.27	183.91	170.62	152.99	186.61	125.76	100.87	129.60	200.46	127.43	196.71	157.77	154.56	106.84	141.98	154.58	192.84	153.48	121.71	122.93	187.65	104.19	138.66	123.16	187.99	192.56	185.60	169.18	183.85	177.75	163.02	184.82	206.61	108.77	144.99	107.99	151.76	199.43	113.08	114.62	107.50	183.10	118.83	134.94	129.01	157.03	
155.96	186.94	105.45	153.08	160.61	154.00	162.39	167.95	113.99	129.15	165.98	111.38	141.49	117.48	159.92	145.00	152.64	130.14	142.45	109.03	148.67	139.50	185.83	112.32	172.95	128.44	109.80	99.95	185.14	117.07	135.63	99.71	100.38	155.33	179.77	148.75	180.16	161.60	173.67	132.73	178.18	161.98	164.07	126.04	134.03	131.61	174.00	116.38	142.38	167.67	156.36	106.17	199.40	153.41	170.56	183.73	170.23	151.73	186.45	124.87	101.47	128.60	201.46	127.34	195.90	158.03	154.33	107.65	139.59	152.99	192.67	153.56	121.88	123.39	185.58	102.61	138.10	124.03	189.05	193.60	184.70	169.96	184.53	176.48	163.22	184.88	205.80	109.30	143.87	109.78	152.11	200.35	114.14	115.50	106.84	184.18	117.92	134.12	128.56	156.80	
155.94	187.18	104.45	153.15	160.98	155.24	163.50	167.03	113.05	128.63	165.53	108.73	140.33	118.81	159.82	144.70	152.09	131.97	142.74	108.55	148.65	137.68	186.47	111.36	172.23	127.87	108.50	98.82	183.84	118.95	134.38	100.36	101.54	154.06	180.53	149.53	179.13	162.09	174.64	132.30	178.24	161.06	163.56	127.18	135.55	130.21	172.87	115.79	142.43	167.57	156.58	106.50	198.67	151.05	169.46	186.05	169.34	153.03	187.63	123.33	101.97	128.05	199.97	126.31	194.81	156.53	153.97	107.92	138.81	153.61	192.37	151.27	120.51	122.38	186.27	102.37	139.81	124.23	188.07	192.33	185.16	168.45	185.93	175.81	163.42	184.75	206.68	109.87	144.78	111.86	153.78	201.78	114.49	114.75	108.27	183.06	118.01	133.29	127.16	155.66	
155.47	186.73	105.50	154.34	159.33	154.97	164.88	167.27	112.52	127.78	165.24	109.18	137.98	117.64	160.23	146.17	152.96	131.08	143.42	108.81	149.59	136.47	186.21	112.12	171.88	129.12	108.39	98.51	185.21	118.39	135.92	100.93	102.83	153.90	181.64	151.11	179.36	162.16	172.69	131.34	176.96	161.41	162.79	125.66	137.48	132.75	173.41	115.92	141.40	167.31	157.41	108.04	197.07	151.93	168.26	186.62	169.65	154.18	189.54	121.95	100.85	127.68	199.63	126.43	195.57	157.09	154.15	108.63	137.96	152.95	190.70	150.09	120.50	121.52	186.68	102.80	138.80	122.64	186.39	192.00	183.90	169.56	185.12	174.88	164.08	185.06	207.21	110.97	142.18	111.56	153.30	201.85	114.02	115.46	109.16	183.45	117.28	132.39	126.87	156.43	
155.95	186.85	105.54	154.18	159.95	154.60	165.07	167.40	111.06	128.33	166.82	108.30	136.09	116.51	162.18	144.86	151.02	133.51	144.16	109.45	150.55	137.47	185.59	112.67	171.43	130.17	107.98	99.09	186.20	116.81	136.38	99.69	103.84	151.70	183.12	151.71	180.41	163.05	173.21	132.66	177.60	160.76	162.29	125.76	136.97	132.49	172.38	115.27	139.62	167.66	157.66	108.62	198.01	152.81	167.38	186.40	170.26	153.75	188.65	122.15	101.25	127.52	199.69	128.19	194.87	155.51	154.67	109.40	136.60	152.70	191.01	149.19	120.75	121.70	185.67	103.15	136.52	123.17	186.97	191.60	182.95	169.01	185.74	175.07	162.28	185.12	206.68	112.68	143.47	111.08	151.21	202.94	114.20	113.63	108.35	183.29	117.21	133.43	127.71	157.36	
156.13	187.69	107.34	155.43	160.02	154.48	164.80	166.07	112.98	129.07	168.26	108.66	136.51	115.27	162.14	144.71	152.47	132.67	144.35	109.06	152.55	137.65	186.12	113.04	171.32	129.29	108.22	100.92	186.26	116.24	136.43	99.10	103.94	151.26	183.75	150.93	180.58	162.72	173.32	132.49	175.51	160.88	161.31	125.63	136.67	131.84	173.28	114.73	142.02	167.39	159.16	107.83	196.32	153.06	167.80	185.93	169.42	153.09	188.22	121.28	102.22	128.68	198.00	127.93	193.76	156.35	152.59	110.42	139.02	154.07	191.79	147.98	119.57	121.58	186.60	103.11	136.58	123.87	186.55	190.66	183.73	171.99	185.83	175.33	165.41	183.35	206.83	113.43	144.19	110.30	151.91	204.36	114.75	113.98	109.47	183.21	117.33	132.66	126.88	158.41	
156.77	189.55	108.48	156.20	159.87	154.08	164.79	165.69	112.08	129.27	167.87	109.62	135.73	113.52	162.18	145.77	153.80	132.40	144.40	108.73	152.25	136.41	186.17	111.87	170.41	127.98	108.34	102.34	185.94	115.20	136.81	100.44	104.86	152.09	183.92	153.23	179.01	161.48	173.10	131.25	176.34	160.31	161.58	127.60	136.77	132.16	172.15	116.79	141.76	166.82	157.57	105.69	195.78	154.16	168.23	187.14	169.26	151.90	188.49	122.86	102.31	128.28	197.80	126.42	193.35	155.69	152.22	108.13	137.26	154.05	191.67	148.27	119.90	121.70	187.47	103.97	135.46	123.62	186.84	190.39	183.96	171.56	186.44	175.16	163.53	183.14	207.54	113.82	143.43	111.45	150.64	203.76	115.10	113.97	109.08	183.64	116.40	131.45	126.86	158.63	
154.98	189.85	108.91	154.89	161.14	154.52	163.72	164.42	112.42	128.67	167.23	111.95	135.20	112.50	162.73	145.19	154.48	131.07	144.30	107.59	153.12	136.66	185.19	111.46	171.30	128.47	107.64	103.14	186.32	116.84	136.63	99.17	105.16	150.71	184.97	154.23	179.87	161.03	174.35	129.45	176.61	161.93	160.79	127.31	135.87	132.12	170.82	117.28	141.08	167.59	156.63	103.60	195.92	154.74	167.32	187.66	168.18	150.91	189.29	123.45	101.95	127.25	196.83	126.85	191.93	154.88	152.45	106.93	136.86	155.51	192.54	147.62	118.76	121.05	188.58	104.88	136.82	123.52	186.54	189.57	185.78	173.10	186.72	172.95	165.50	182.84	208.80	112.30	144.25	111.45	147.48	203.87	115.41	114.04	108.08	183.37	116.79	130.20	126.44	159.57	
153.99	188.88	109.48	153.73	160.84	153.66	163.62	164.46	113.41	129.84	168.36	111.13	136.73	112.73	165.43	144.91	153.44	130.92	143.17	107.24	154.28	136.05	184.22	110.15	170.69	128.42	108.01	104.30	186.80	117.39	136.24	99.66	106.32	148.56	184.88	151.97	180.47	161.07	174.89	128.53	175.96	161.14	160.80	128.26	135.27	132.68	170.76	116.53	141.38	168.20	157.71	103.56	194.78	154.98	167.87	188.03	167.89	151.87	188.97	122.69	100.90	125.86	197.20	125.50	192.16	153.71	151.29	106.00	136.18	154.63	191.65	148.93	118.29	122.58	190.09	104.84	136.15	122.82	187.02	189.34	185.23	174.65	185.76	172.55	164.35	181.63	209.00	112.20	145.93	111.59	146.05	202.32	114.20	112.85	108.08	183.68	115.17	130.27	126.26	160.47	
155.03	188.22	109.70	154.11	158.60	152.74	165.57	164.33	113.11	130.54	168.65	110.37	137.61	112.75	165.02	145.27	151.81	131.75	142.63	107.40	154.68	137.08	182.54	108.46	171.16	128.56	107.78	105.04	186.22	117.77	134.97	101.48	105.71	150.90	184.53	153.22	180.47	161.49	176.30	129.33	176.31	162.31	160.06	129.69	136.82	131.41	171.46	115.36	140.21	168.87	157.95	103.40	193.93	154.30	167.95	187.88	168.00	152.82	187.43	121.70	101.63	125.40	199.98	125.05	191.77	153.52	151.87	106.85	135.26	153.56	191.96	148.28	118.56	122.46	189.11	106.19	135.54	122.86	187.00	189.02	186.77	176.20	187.55	174.33	163.98	180.22	207.39	112.14	147.37	110.55	145.47	203.77	115.37	112.23	108.27	185.34	114.83	130.63	128.17	160.62	
156.56	190.16	108.26	154.37	159.14	153.19	165.72	160.51	114.90	130.48	168.67	109.55	139.64	111.09	166.44	145.57	153.18	132.91	143.29	106.44	155.67	138.72	182.65	108.84	170.96	128.94	107.98	106.12	185.73	117.71	133.65	101.67	104.29	150.73	184.88	154.47	180.54	161.18	177.28	127.66	174.32	162.80	159.76	130.45	137.69	131.96	171.74	115.78	140.79	167.51	158.43	103.94	193.78	155.34	167.64	187.20	169.14	151.82	187.60	122.24	101.46	125.92	199.64	125.70	193.21	153.98	150.79	106.56	133.88	153.64	190.24	148.23	117.29	123.87	190.32	107.08	133.69	124.49	185.28	189.22	187.94	175.83	187.95	174.54	164.57	180.43	206.74	111.98	148.30	110.57	145.71	203.91	117.28	113.40	108.64	185.10	115.08	131.04	129.65	160.82	
155.77	191.37	107.45	153.95	158.89	152.61	165.78	161.89	115.20	132.57	168.32	110.09	141.95	109.84	164.91	146.79	155.36	132.56	143.35	105.94	156.45	138.33	182.35	110.21	169.72	128.20	109.63	106.16	184.31	118.37	133.38	102.05	105.08	152.19	183.56	154.19	181.61	161.27	178.36	129.34	174.61	163.08	160.82	132.32	140.08	130.72	171.13	116.44	141.16	167.37	158.69	103.51	195.12	155.05	167.51	187.31	169.06	150.23	187.18	122.26	100.08	125.45	199.85	125.53	191.36	154.06	152.22	107.06	134.61	152.94	192.42	148.99	117.93	123.60	191.78	106.33	134.12	123.55	184.42	189.11	188.55	176.67	187.53	174.24	162.73	180.21	208.06	112.15	150.20	109.93	145.62	203.86	116.98	113.50	109.97	185.85	115.33	131.58	129.33	160.02	
155.32	189.77	105.63	154.82	158.74	152.44	167.56	162.37	111.88	133.68	169.28	110.88	141.32	111.07	164.66	147.61	154.25	131.16	144.40	105.97	155.08	137.27	182.97	108.41	168.72	128.05	110.80	104.67	183.87	118.05	135.80	101.74	105.42	152.66	183.95	153.77	179.64	162.13	178.50	131.39	175.59	162.59	161.92	131.79	140.78	128.56	170.27	116.54	141.26	168.35	158.15	102.30	196.07	155.78	167.84	186.94	170.71	149.38	186.50	124.13	99.63	126.12	199.02	125.04	190.67	154.73	152.38	107.34	134.32	152.81	192.10	149.08	117.35	123.51	191.95	104.98	133.90	124.28	184.09	190.51	186.73	176.99	188.59	175.31	162.53	182.12	209.39	111.86	149.69	109.47	144.62	203.99	114.90	113.42	110.87	185.61	116.44	130.09	129.67	161.45	
155.04	189.84	106.71	155.65	157.85	153.01	167.05	161.69	111.86	134.66	170.68	109.78	142.30	110.17	162.74	148.90	154.39	130.47	144.32	104.95	154.87	138.49	183.69	107.77	168.09	128.34	110.95	106.80	182.83	117.00	134.45	101.35	105.59	152.58	184.43	153.72	179.38	160.28	177.78	132.67	176.65	161.68	161.72	131.98	141.35	127.75	168.05	116.13	143.10	169.45	158.62	102.56	195.14	154.46	167.65	186.81	169.74	148.97	188.09	124.33	99.12	124.86	198.88	126.29	189.14	154.06	153.44	107.56	135.93	153.57	194.01	149.35	117.98	123.65	191.26	105.20	135.34	124.39	184.90	190.96	187.38	177.30	189.70	176.18	163.61	181.52	210.95	111.33	151.76	109.04	146.10	203.61	114.89	111.58	110.02	186.06	116.17	129.44	130.17	159.59	
